composite_session_id,user_id,session_id,min_timestamp,max_timestamp,total_events,num_products,cart_value,avg_time_between_events_sec,page_views,product_views,clicks,add_to_cart_count,logins,logouts,purchase_count,session_duration_sec,start_hour,start_day_of_week,bounce_indicator,checkout_started,abandoned
113_2,113,2,2024-02-21 18:06:00.891228,2024-07-02 01:39:38.730789,10,7,166.8956303286212,1260624.2043956667,2,3,0,3,0,1,1,11345617.839561,18,2,0,1,0
113_3,113,3,2024-01-09 05:08:59.444611,2024-07-22 10:50:03.175032,8,1,119.75159550433528,2409780.532917286,1,0,1,0,2,3,1,16868463.730421,5,1,0,1,0
113_4,113,4,2024-02-10 01:42:04.572693,2024-07-18 11:34:38.384105,9,4,702.7357536733576,1721644.2264265,2,1,1,1,1,1,2,13773153.811412,1,5,0,1,0
113_5,113,5,2024-01-04 07:39:54.308826,2024-07-19 12:18:29.614097,10,5,281.87603679116677,1893057.256141222,2,1,2,2,0,1,2,17037515.305271,7,3,0,1,0
113_6,113,6,2024-01-03 09:06:50.046508,2024-07-06 18:44:59.064816,8,6,449.6761407016993,2288384.1454725717,1,2,0,3,0,1,1,16018689.018308,9,2,0,1,0
113_7,113,7,2024-01-17 02:54:06.067353,2024-04-30 00:25:15.751459,6,4,414.6355770347093,1795333.9368212,0,2,1,0,0,1,2,8976669.684106,2,2,0,0,0
113_8,113,8,2024-01-03 06:54:57.834951,2024-07-07 23:03:08.205502,10,4,727.9777625563404,1792054.4856167778,1,2,3,0,1,1,2,16128490.370551,6,2,0,1,0
113_9,113,9,2024-01-02 14:18:33.563689,2024-07-18 00:46:49.964970,7,5,525.0627980758367,2843082.733546833,0,0,0,2,1,1,3,17058496.401281,14,1,0,1,0
114_1,114,1,2024-01-03 17:11:10.309991,2024-07-16 17:08:44.442321,10,4,111.5505534476367,1871983.7924811111,2,1,2,2,0,2,1,16847854.13233,17,2,0,1,0
114_10,114,10,2024-02-07 22:44:55.219496,2024-06-16 08:30:46.982143,6,1,195.1349273063241,2236150.3525294,1,0,0,0,3,1,1,11180751.762647,22,2,0,1,0
114_2,114,2,2024-01-27 04:35:22.810242,2024-07-16 14:27:37.130339,8,4,0.0,2115704.902871,0,2,1,2,2,1,0,14809934.320097,4,5,0,1,1
114_3,114,3,2024-01-06 04:29:54.779808,2024-07-01 17:35:27.805691,6,3,122.51049280850516,3067986.6051765997,1,1,0,1,1,1,1,15339933.025883,4,5,0,1,0
114_4,114,4,2024-01-21 15:45:58.992172,2024-07-21 05:09:13.437173,9,5,623.1554717678641,1960824.305625125,1,1,2,1,0,1,3,15686594.445001,15,6,0,1,0
114_5,114,5,2024-02-13 11:56:33.515425,2024-07-20 16:00:17.267509,9,4,376.7318104281519,1708227.9690105,1,0,3,2,0,1,2,13665823.752084,11,1,0,1,0
114_6,114,6,2024-01-19 21:27:37.655148,2024-07-23 02:25:24.501361,7,4,0.0,2666977.8077021665,0,3,1,1,0,2,0,16001866.846213,21,4,0,1,1
114_7,114,7,2024-01-31 07:16:50.105198,2024-06-07 12:23:24.630718,8,4,438.5102138855535,1582513.5036457144,0,2,2,1,1,1,1,11077594.52552,7,2,0,1,0
114_8,114,8,2024-02-02 09:57:17.127844,2024-06-09 14:09:54.859592,8,4,325.1346082033639,1582051.1045354286,2,0,0,2,2,0,2,11074357.731748,9,4,0,1,0
114_9,114,9,2024-01-23 02:39:16.895510,2024-07-11 05:50:30.062404,9,5,315.1050858492333,1837434.14586175,0,1,1,3,1,2,1,14699473.166894,2,1,0,1,0
115_1,115,1,2024-02-01 17:39:17.388544,2024-07-17 02:10:40.928738,7,5,1141.8211371730192,2395513.923365667,1,1,0,1,0,1,3,14373083.540194,17,3,0,1,0
115_10,115,10,2024-02-06 22:06:31.364697,2024-07-11 05:39:04.468317,7,3,89.3381083883175,2236525.51727,1,2,0,0,3,0,1,13419153.10362,22,1,0,1,0
115_2,115,2,2024-01-22 14:26:08.039407,2024-05-02 13:10:34.929789,6,3,99.32067382949133,1744373.3780764,1,2,0,0,0,2,1,8721866.890382,14,0,0,0,0
115_3,115,3,2024-01-02 06:33:14.668045,2024-05-22 14:11:30.036536,6,3,0.0,2441979.0736982,1,3,0,0,2,0,0,12209895.368491,6,1,0,1,1
115_4,115,4,2024-01-18 19:49:52.344519,2024-06-23 08:40:43.053174,8,2,275.0496234607907,1932092.9583792856,1,0,1,1,1,3,1,13524650.708655,19,3,0,1,0
115_5,115,5,2024-01-14 15:33:14.178647,2024-07-01 14:20:06.711875,7,2,0.0,2432868.7555380003,1,2,2,0,2,0,0,14597212.533228,15,6,0,1,1
115_6,115,6,2024-02-19 19:55:28.493953,2024-07-23 04:07:18.538540,7,3,442.4751029595936,2222518.3407644997,1,0,0,2,1,2,1,13335110.044587,19,0,0,1,0
115_7,115,7,2024-01-28 12:48:48.143860,2024-05-28 12:31:30.202845,6,3,146.20676071159787,2090672.411797,1,0,0,2,0,2,1,10453362.058985,12,6,0,1,0
115_8,115,8,2024-01-07 14:45:53.902930,2024-07-16 20:01:30.895954,10,3,0.0,1835704.1103359999,1,1,1,2,2,3,0,16521336.993024,14,6,0,1,1
115_9,115,9,2024-01-17 13:43:44.139656,2024-07-23 21:47:18.428210,8,2,349.3077841898207,2324602.041222,1,1,1,0,3,1,1,16272214.288554,13,2,0,1,0
116_1,116,1,2024-01-08 02:43:23.358209,2024-07-05 21:38:12.743459,9,4,651.3956158666873,1941711.17315625,3,1,1,1,0,1,2,15533689.38525,2,0,0,1,0
116_10,116,10,2024-01-17 15:44:49.837384,2024-07-20 19:54:21.042544,8,3,0.0,2285567.315022857,0,0,3,3,1,1,0,15998971.20516,15,2,0,1,1
116_2,116,2,2024-01-27 12:35:08.860839,2024-06-23 13:54:53.652445,7,3,0.0,2131997.465267667,2,1,0,2,0,2,0,12791984.791606,12,5,0,1,1
116_3,116,3,2024-01-30 02:52:34.786921,2024-06-26 23:56:44.257903,10,4,277.13554859474857,1429227.718998,1,2,4,1,0,1,1,12863049.470982,2,1,0,1,0
116_4,116,4,2024-01-05 06:59:11.131593,2024-07-06 19:57:36.772332,7,5,625.7141928198512,2642984.2734565,0,2,0,1,2,0,2,15857905.640739,6,4,0,1,0
116_5,116,5,2024-02-06 10:09:16.689188,2024-07-22 23:57:59.597831,6,6,0.0,2895704.5817286,0,2,0,4,0,0,0,14478522.908643,10,1,0,1,1
116_6,116,6,2024-01-10 19:16:20.617849,2024-07-04 10:49:17.534535,5,3,0.0,3793994.2291715,0,1,2,2,0,0,0,15175976.916686,19,2,0,1,1
116_7,116,7,2024-01-18 04:43:14.459041,2024-07-11 06:01:12.840525,8,3,297.9364580572425,2160668.340212,0,1,2,1,2,1,1,15124678.381484,4,3,0,1,0
116_8,116,8,2024-01-01 19:25:41.589348,2024-06-07 04:43:54.178382,10,5,432.1204116240715,1510921.3987815557,1,1,1,2,2,1,2,13598292.589034,19,0,0,1,0
116_9,116,9,2024-02-01 07:05:08.275991,2024-06-07 12:24:25.206873,10,6,372.2855379361283,1221328.5478757778,0,1,1,3,1,2,2,10991956.930882,7,3,0,1,0
117_1,117,1,2024-01-25 10:19:15.116029,2024-05-11 03:36:23.531120,5,1,0.0,2305157.10377275,1,0,2,1,0,1,0,9220628.415091,10,3,0,1,1
117_10,117,10,2024-02-14 21:23:33.285386,2024-06-25 10:56:43.024060,7,5,39.26640912619013,1894531.6231123332,1,2,0,2,0,1,1,11367189.738674,21,2,0,1,0
117_2,117,2,2024-02-04 08:16:09.601050,2024-07-21 13:30:29.903218,9,2,551.4790147849556,1816757.537771,0,0,2,0,4,1,2,14534060.302168,8,6,0,1,0
117_3,117,3,2024-01-10 04:49:59.550274,2024-06-27 19:56:12.676581,6,2,0.0,2931194.6252614,0,2,2,0,2,0,0,14655973.126307,4,2,0,1,1
117_4,117,4,2024-01-30 03:11:30.704129,2024-07-12 02:59:02.092973,10,2,0.0,1574316.8209826667,1,1,3,1,1,3,0,14168851.388844,3,1,0,1,1
117_5,117,5,2024-01-09 08:38:11.013838,2024-07-03 16:00:28.608050,10,6,834.2135264584356,1692548.621579111,1,2,0,2,2,1,2,15232937.594212,8,1,0,1,0
117_6,117,6,2024-03-26 10:40:19.887493,2024-07-22 18:18:14.343915,9,3,0.0,1277834.3070527501,2,1,3,2,0,1,0,10222674.456422,10,1,0,1,1
117_7,117,7,2024-01-01 16:39:16.981268,2024-07-17 17:32:09.657271,10,5,0.0,1901152.5195558886,0,3,2,2,2,1,0,17110372.676003,16,0,0,1,1
117_8,117,8,2024-01-17 01:51:30.105051,2024-07-04 18:17:08.201478,6,3,220.7947095371943,2932147.6192854,0,1,1,1,1,1,1,14660738.096427,1,2,0,1,0
117_9,117,9,2024-02-11 19:15:01.766040,2024-07-07 06:49:03.951955,8,4,977.6010402224555,1808006.0265592858,2,1,1,0,0,1,3,12656042.185915,19,6,0,0,0
118_1,118,1,2024-01-08 07:20:26.925264,2024-06-01 20:14:03.154626,6,3,402.3458356771656,2514883.2458724,2,1,1,1,0,0,1,12574416.229362,7,0,0,1,0
118_10,118,10,2024-01-01 02:58:10.678917,2024-05-29 14:39:25.176614,9,4,6.727566157969589,1614459.312212125,0,0,2,3,1,2,1,12915674.497697,2,0,0,1,0
118_2,118,2,2024-01-20 14:22:24.867550,2024-07-11 20:17:41.355916,7,3,0.0,2494752.748061,2,1,1,2,0,1,0,14968516.488366,14,5,0,1,1
118_3,118,3,2024-02-05 19:39:25.990614,2024-07-13 22:27:09.960183,10,6,281.1150847074917,1527518.218841,1,4,2,1,1,0,1,13747663.969569,19,0,0,1,0
118_4,118,4,2024-01-23 11:06:01.195971,2024-06-16 13:55:52.901170,5,3,617.6953319990289,3134547.92629975,0,1,0,0,2,0,2,12538191.705199,11,1,0,1,0
118_5,118,5,2024-03-03 21:35:09.181434,2024-06-22 10:02:01.397548,6,1,331.8084980494489,1909762.4432227998,2,0,1,0,2,0,1,9548812.216114,21,6,0,1,0
118_6,118,6,2024-01-26 02:02:11.736747,2024-06-13 23:48:43.234493,9,4,483.9784038704073,1510998.93721825,3,1,0,2,1,1,1,12087991.497746,2,4,0,1,0
118_7,118,7,2024-02-01 09:17:57.928628,2024-05-17 10:39:17.724810,9,1,120.37201727363582,1145409.97452275,3,0,2,0,0,3,1,9163279.796182,9,3,0,0,0
118_8,118,8,2024-01-06 13:49:06.876415,2024-07-06 21:56:06.659920,8,3,112.59768467013537,2250574.2547864285,2,2,0,0,2,1,1,15754019.783505,13,5,0,1,0
118_9,118,9,2024-01-21 06:53:52.289682,2024-05-29 00:12:15.504798,7,2,159.97636746289643,1853583.869186,0,1,2,0,0,3,1,11121503.215116,6,6,0,0,0
119_1,119,1,2024-02-14 00:12:51.972055,2024-06-15 07:51:35.016443,7,3,0.0,1761387.1740646667,1,2,1,1,1,1,0,10568323.044388,0,2,0,1,1
119_10,119,10,2024-03-28 00:32:31.469796,2024-07-01 06:17:47.435276,5,1,0.0,2057178.9913700002,2,0,1,1,1,0,0,8228715.96548,0,3,0,1,1
119_2,119,2,2024-01-25 12:26:02.351986,2024-05-29 14:17:23.663162,6,5,215.0287448640105,2161336.2622352,1,3,0,1,0,0,1,10806681.311176,12,3,0,1,0
119_3,119,3,2024-01-05 16:59:31.783319,2024-07-22 19:47:46.899559,10,3,119.62593219284864,1911521.6795822221,2,1,0,1,3,2,1,17203695.11624,16,4,0,1,0
119_4,119,4,2024-01-19 19:11:01.887188,2024-07-18 13:38:45.105092,8,5,202.33439239373905,2231209.031129143,1,1,0,1,2,0,3,15618463.217904,19,4,0,1,0
119_5,119,5,2024-01-05 22:48:26.005156,2024-07-19 09:55:25.857530,9,5,62.14373146030064,2111002.48154675,1,2,0,2,1,2,1,16888019.852374,22,4,0,1,0
119_6,119,6,2024-02-15 20:57:19.088938,2024-07-06 05:44:54.706399,10,3,367.3931348071353,1357117.290829,3,0,1,1,2,1,2,12214055.617461,20,3,0,1,0
119_7,119,7,2024-01-15 05:07:53.227844,2024-06-27 22:35:56.451005,7,6,247.05400246300655,2372080.5371935,0,0,0,4,0,1,2,14232483.223161,5,0,0,1,0
119_8,119,8,2024-02-23 08:42:06.484430,2024-07-22 16:23:28.173025,9,3,121.40580335105504,1623460.2110743748,1,2,1,0,3,1,1,12987681.688595,8,4,0,1,0
119_9,119,9,2024-01-02 10:38:56.820762,2024-05-25 02:01:10.725060,10,6,1006.3337207379406,1378948.2115886668,0,1,1,1,3,0,4,12410533.904298,10,1,0,1,0
11_1,11,1,2024-01-25 15:59:47.409446,2024-06-10 20:36:16.319195,6,2,0.0,2370677.7819498,1,0,0,2,1,2,0,11853388.909749,15,3,0,1,1
11_10,11,10,2024-01-20 11:14:10.718717,2024-07-09 12:55:36.955390,9,5,150.57772881000454,1847560.779584125,2,2,0,2,2,0,1,14780486.236673,11,5,0,1,0
11_2,11,2,2024-02-04 19:34:53.254559,2024-06-21 05:47:22.576410,7,0,0.0,1978924.8869751666,2,0,2,0,2,1,0,11873549.321851,19,6,0,1,1
11_3,11,3,2024-01-01 12:27:09.150148,2024-07-22 19:16:05.465940,8,4,92.0780635368034,2509105.187970286,2,1,1,2,1,0,1,17563736.315792,12,0,0,1,0
11_4,11,4,2024-01-07 01:41:28.090879,2024-06-13 22:59:40.502294,8,5,383.6173368998159,1961127.487345,1,2,0,1,1,1,2,13727892.411415,1,6,0,1,0
11_5,11,5,2024-01-03 01:55:14.088983,2024-06-20 09:01:29.940382,9,2,0.0,1828396.981424875,2,0,3,2,1,1,0,14627175.851399,1,2,0,1,1
11_6,11,6,2024-01-11 10:58:59.850643,2024-07-08 14:49:58.100765,10,3,5.131842924233826,1719939.8055691111,1,1,1,1,2,3,1,15479458.250122,10,3,0,1,0
11_7,11,7,2024-02-14 13:06:12.663828,2024-07-11 12:42:00.769179,10,7,23.75274524861841,1420638.6783723335,2,4,0,2,0,1,1,12785748.105351,13,2,0,1,0
11_8,11,8,2024-01-11 02:57:40.332253,2024-05-01 18:51:09.184233,10,2,126.2209808823184,1071956.539108889,1,1,2,0,2,3,1,9647608.85198,2,3,0,1,0
11_9,11,9,2024-01-29 02:17:53.841274,2024-05-26 13:03:12.946046,8,5,435.87607219706894,1461988.4435388572,2,3,0,0,1,0,2,10233919.104772,2,0,0,1,0
120_1,120,1,2024-01-09 09:11:52.161519,2024-07-19 17:41:01.241444,10,7,481.9468132244958,1846594.342213889,2,4,1,2,0,0,1,16619349.079925,9,1,0,1,0
120_10,120,10,2024-02-01 07:42:39.129139,2024-07-05 12:31:24.119662,7,4,719.2835718385497,2234887.4984204997,1,1,0,0,1,1,3,13409324.990523,7,3,0,1,0
120_2,120,2,2024-01-07 13:27:58.076338,2024-04-30 03:54:47.272446,8,2,0.0,1402172.742301143,1,0,2,2,2,1,0,9815209.196108,13,6,0,1,1
120_3,120,3,2024-02-16 17:51:10.057311,2024-05-05 01:41:01.956985,7,2,110.35260895058988,1127898.6499456668,2,1,2,0,1,0,1,6767391.899674,17,4,0,1,0
120_4,120,4,2024-01-03 07:40:45.173848,2024-07-12 11:58:09.900805,8,3,0.0,2359692.103851,0,2,1,1,2,2,0,16517844.726957,7,2,0,1,1
120_5,120,5,2024-02-25 21:10:13.037611,2024-05-30 15:42:35.677228,7,3,103.9871067763944,1364723.7732695,1,1,1,1,0,2,1,8188342.639617,21,6,0,1,0
120_6,120,6,2024-01-02 01:38:33.810926,2024-07-11 13:38:05.246024,10,3,0.0,1838396.8261219999,2,2,2,1,2,1,0,16545571.435098,1,1,0,1,1
120_7,120,7,2024-01-13 01:43:02.521353,2024-06-25 04:19:07.177120,6,3,580.6597543785426,2835792.9311534,1,1,0,0,1,1,2,14178964.655767,1,5,0,1,0
120_8,120,8,2024-01-31 10:51:11.180838,2024-06-30 02:41:03.965799,8,1,0.0,1859570.3978515714,4,1,1,0,0,2,0,13016992.784961,10,2,0,0,1
120_9,120,9,2024-02-22 02:45:47.270993,2024-07-15 02:07:56.599446,10,4,250.0213397917556,1382147.7031614445,2,0,2,3,1,1,1,12439329.328453,2,3,0,1,0
121_1,121,1,2024-01-01 21:13:55.124690,2024-07-19 09:55:57.035388,8,4,381.7400392782391,2462760.272956857,0,1,1,1,1,2,2,17239321.910698,21,0,0,1,0
121_10,121,10,2024-02-11 05:54:49.672128,2024-06-07 02:18:00.629339,5,2,456.449734535862,2523947.7393027497,1,0,1,1,1,0,1,10095790.957211,5,6,0,1,0
121_2,121,2,2024-02-07 08:42:57.099563,2024-07-17 16:09:43.240955,8,5,106.34142541917667,1991029.4487702858,0,2,2,2,0,1,1,13937206.141392,8,2,0,1,0
121_3,121,3,2024-01-02 09:33:36.929655,2024-07-11 16:16:30.988309,10,4,428.7334322614888,1836286.006517111,2,2,0,1,3,1,1,16526574.058654,9,1,0,1,0
121_4,121,4,2024-03-19 21:53:39.881277,2024-07-04 20:57:10.307588,6,2,402.7199379801052,1848282.0852621999,1,0,1,1,2,0,1,9241410.426311,21,1,0,1,0
121_5,121,5,2024-01-16 03:49:37.358176,2024-06-19 12:35:40.337035,7,2,0.0,2237260.4964765,3,1,0,1,0,2,0,13423562.978859,3,1,0,1,1
121_6,121,6,2024-01-07 01:08:30.158236,2024-07-20 14:19:40.664274,5,2,0.0,4223867.6265095,1,1,2,1,0,0,0,16895470.506038,1,6,0,1,1
121_7,121,7,2024-01-13 01:56:18.544220,2024-02-29 22:29:59.438226,6,4,0.0,826964.1788012,0,1,2,3,0,0,0,4134820.894006,1,5,0,1,1
121_8,121,8,2024-01-11 15:17:36.179098,2024-07-19 21:19:21.699836,8,6,617.1812124605183,2348243.6458197143,0,2,2,1,0,0,3,16437705.520738,15,3,0,1,0
121_9,121,9,2024-01-06 23:21:59.125189,2024-07-17 15:47:50.863937,10,4,869.1668570672637,1849772.4154164447,1,0,1,2,2,2,2,16647951.738748,23,5,0,1,0
122_1,122,1,2024-01-08 09:44:36.750919,2024-07-09 23:56:26.574085,7,4,99.05697147519624,2643718.303861,0,3,2,0,0,1,1,15862309.823166,9,0,0,0,0
122_10,122,10,2024-02-21 08:49:32.527597,2024-07-21 22:34:33.228869,8,2,0.0,1870842.9573245714,1,0,0,2,3,2,0,13095900.701272,8,2,0,1,1
122_2,122,2,2024-02-01 08:04:50.287610,2024-06-22 03:09:00.923514,8,2,441.5266477787385,1750150.0908434284,1,0,2,1,0,3,1,12251050.635904,8,3,0,1,0
122_3,122,3,2024-02-04 03:22:14.676278,2024-07-05 22:50:39.611561,9,1,0.0,1650363.116910375,1,0,0,1,0,7,0,13202904.935283,3,6,0,1,1
122_4,122,4,2024-01-14 14:15:42.620706,2024-07-18 01:20:09.609416,8,4,328.25270196379336,2289123.8555300003,1,0,0,2,1,2,2,16023866.98871,14,6,0,1,0
122_5,122,5,2024-01-31 08:14:04.378368,2024-07-14 01:26:37.032678,7,4,773.8360113842884,2371925.4423849997,2,0,0,2,0,1,2,14231552.65431,8,2,0,1,0
122_6,122,6,2024-01-20 01:21:14.680627,2024-07-15 07:30:30.923652,5,0,0.0,3828739.0607562503,2,0,1,0,2,0,0,15314956.243025,1,5,0,1,1
122_7,122,7,2024-01-20 09:03:09.330253,2024-06-30 17:51:52.296973,9,3,0.0,1753565.37084,2,2,2,1,1,1,0,14028522.96672,9,5,0,1,1
122_8,122,8,2024-01-02 21:19:57.270934,2024-06-16 05:56:07.443445,10,4,232.79428877985794,1587441.130279,1,1,0,1,4,1,2,14286970.172511,21,1,0,1,0
122_9,122,9,2024-01-08 12:37:11.350873,2024-07-06 02:26:01.254456,7,2,0.0,2585888.3172638332,0,2,1,0,1,3,0,15515329.903583,12,0,0,1,1
123_1,123,1,2024-01-04 02:25:51.274467,2024-06-21 04:29:35.227605,7,2,418.2188112863565,2434837.325523,1,0,2,0,1,1,2,14609023.953138,2,3,0,1,0
123_10,123,10,2024-03-07 05:01:59.328947,2024-06-11 09:39:43.999846,6,3,368.2591611459179,1662212.9341798,0,1,2,1,1,0,1,8311064.670899,5,3,0,1,0
123_2,123,2,2024-01-05 07:10:30.352480,2024-07-01 08:01:23.884757,7,3,167.20172623591452,2563708.9220461664,1,2,1,0,1,1,1,15382253.532277,7,4,0,1,0
123_3,123,3,2024-01-10 21:01:58.449190,2024-07-10 05:56:55.569903,9,1,474.05914990407007,1958812.140089125,1,0,5,0,1,1,1,15670497.120713,21,2,0,1,0
123_4,123,4,2024-01-01 23:13:10.607419,2024-06-21 19:07:53.392655,9,6,0.0,1855760.3481545,0,3,0,3,3,0,0,14846082.785236,23,0,0,1,1
123_5,123,5,2024-02-01 12:27:48.750235,2024-04-23 05:14:15.103907,6,3,204.8697776172692,1411757.2707344,3,0,0,2,0,0,1,7058786.353672,12,3,0,1,0
123_6,123,6,2024-01-24 11:09:32.590430,2024-06-13 20:16:06.181715,9,3,569.8391458427207,1526899.198910625,1,0,0,1,4,1,2,12215193.591285,11,2,0,1,0
123_7,123,7,2024-01-19 15:48:20.829962,2024-04-30 20:08:08.240870,7,1,0.0,1471397.901818,3,1,0,0,0,3,0,8828387.410908,15,4,0,0,1
123_8,123,8,2024-01-07 00:05:32.227117,2024-07-07 19:08:07.788292,7,5,476.42296206084717,2632225.9268625,1,1,1,1,0,0,3,15793355.561175,0,6,0,1,0
123_9,123,9,2024-03-01 13:48:53.174661,2024-06-27 08:32:20.849320,6,4,311.09706553175613,2035241.5349317999,1,2,0,0,0,1,2,10176207.674659,13,4,0,0,0
124_1,124,1,2024-01-16 01:54:53.897293,2024-07-11 04:21:59.922766,8,3,306.95185855149816,2185946.5750675714,1,1,1,1,2,1,1,15301626.025473,1,1,0,1,0
124_10,124,10,2024-02-06 20:21:24.677438,2024-07-20 01:18:04.396965,9,3,0.0,1773424.964940875,1,1,4,2,1,0,0,14187399.719527,20,1,0,1,1
124_2,124,2,2024-02-04 17:11:39.160902,2024-06-17 22:30:55.779821,6,0,0.0,2319351.3237838,1,0,4,0,1,0,0,11596756.618919,17,6,0,1,1
124_3,124,3,2024-03-08 04:14:00.871132,2024-06-28 11:01:31.558404,8,4,218.3065119749838,1385892.9553245713,0,1,1,2,1,2,1,9701250.687272,4,4,0,1,0
124_4,124,4,2024-01-19 20:04:50.708295,2024-06-27 18:14:17.741488,7,2,258.9048527060692,2302894.5055321665,2,1,1,0,0,2,1,13817367.033193,20,4,0,0,0
124_5,124,5,2024-03-21 09:16:04.413477,2024-07-21 13:33:07.173552,7,1,230.86428659886275,1759370.4600125,0,0,2,0,3,1,1,10556222.760075,9,3,0,1,0
124_6,124,6,2024-03-03 13:29:27.016532,2024-06-22 14:33:42.526644,5,1,0.0,2398563.877528,1,0,0,1,1,2,0,9594255.510112,13,6,0,1,1
124_7,124,7,2024-02-05 20:09:12.836303,2024-07-10 20:21:58.336060,6,3,330.84990578522587,2695833.0999514004,0,2,1,0,1,1,1,13479165.499757,20,0,0,1,0
124_8,124,8,2024-03-25 06:18:06.930097,2024-07-21 23:04:38.824693,9,3,0.0,1281948.9868245,2,1,2,2,1,1,0,10255591.894596,6,0,0,1,1
124_9,124,9,2024-01-22 12:03:12.837617,2024-07-08 00:56:23.574917,8,4,100.59132661190368,2067884.3910428572,2,0,0,3,2,0,1,14475190.7373,12,0,0,1,0
125_1,125,1,2024-01-04 13:45:40.273664,2024-05-21 19:11:03.310587,9,3,393.8563284466094,1492840.379615375,2,1,0,1,0,4,1,11942723.036923,13,3,0,1,0
125_10,125,10,2024-01-11 16:37:26.198741,2024-07-04 02:47:56.752963,9,4,411.44406966501253,1883778.8192777499,1,1,0,1,1,3,2,15070230.554222,16,3,0,1,0
125_2,125,2,2024-01-08 08:31:56.805878,2024-07-17 15:18:20.183550,8,3,412.2852131201112,2360969.053953143,3,1,0,1,1,1,1,16526783.377672,8,0,0,1,0
125_3,125,3,2024-04-09 08:22:11.784722,2024-07-14 10:31:30.850595,8,2,223.2652819800175,1186022.723696143,2,1,1,0,2,1,1,8302159.065873,8,1,0,1,0
125_4,125,4,2024-01-12 20:53:12.697974,2024-07-02 19:18:05.754742,8,4,321.1158602789173,2122156.150966857,2,2,0,1,1,1,1,14855093.056768,20,4,0,1,0
125_5,125,5,2024-01-16 20:35:05.266828,2024-07-06 22:03:47.850916,5,0,0.0,3716530.6460220004,0,0,1,0,2,2,0,14866122.584088,20,1,0,1,1
125_6,125,6,2024-02-28 14:00:29.615439,2024-07-14 06:33:11.078932,6,2,0.0,2361992.2926986003,2,2,1,0,1,0,0,11809961.463493,14,2,0,1,1
125_7,125,7,2024-01-01 09:48:44.729052,2024-07-17 08:50:05.849967,9,5,315.905948121827,2137960.140114375,1,1,0,3,2,1,1,17103681.120915,9,0,0,1,0
125_8,125,8,2024-01-10 21:39:39.857018,2024-05-23 03:22:28.986717,5,2,155.1991630866898,2877942.2824247503,0,0,2,1,0,1,1,11511769.129699,21,2,0,1,0
125_9,125,9,2024-01-18 04:15:35.077737,2024-07-22 12:13:04.863282,9,3,368.2987432242937,2012381.223193125,1,1,1,1,3,1,1,16099049.785545,4,3,0,1,0
126_1,126,1,2024-02-13 03:57:41.053540,2024-05-23 17:37:34.826388,6,3,435.58663616899065,1737838.7545696,0,0,2,2,0,1,1,8689193.772848,3,1,0,1,0
126_10,126,10,2024-02-08 06:53:55.159207,2024-07-22 14:03:06.652808,8,5,24.212725862122213,2040250.2133715714,0,1,1,3,1,1,1,14281751.493601,6,3,0,1,0
126_2,126,2,2024-01-06 13:46:19.034267,2024-06-20 05:31:50.296339,7,3,0.0,2385455.2103453334,0,2,2,1,0,2,0,14312731.262072,13,5,0,1,1
126_3,126,3,2024-01-25 14:07:50.152513,2024-07-08 13:30:26.313090,10,1,0.0,1583750.6845085556,3,0,2,1,2,2,0,14253756.160577,14,3,0,1,1
126_4,126,4,2024-02-20 09:35:52.045049,2024-07-16 11:49:19.166966,6,4,455.7780507570494,2541761.4243834,0,1,0,1,1,1,2,12708807.121917,9,1,0,1,0
126_5,126,5,2024-02-20 13:46:24.147745,2024-05-09 04:05:49.057693,6,4,237.29584515128747,1358152.9819896002,1,2,0,1,0,1,1,6790764.909948,13,1,0,1,0
126_6,126,6,2024-01-14 07:03:48.920609,2024-07-23 21:34:17.753878,9,4,1046.047736288531,2069328.604158625,0,0,2,1,2,1,3,16554628.833269,7,6,0,1,0
126_7,126,7,2024-02-23 21:57:56.919932,2024-07-18 14:06:17.390719,10,3,188.7962748301288,1398455.6078652223,1,0,3,2,1,2,1,12586100.470787,21,4,0,1,0
126_8,126,8,2024-01-01 03:07:21.824411,2024-07-13 23:51:39.164016,8,5,1219.7837548430864,2405179.6199435713,0,2,2,0,0,1,3,16836257.339605,3,0,0,0,0
126_9,126,9,2024-01-04 18:23:19.960375,2024-07-17 18:54:03.471735,9,4,382.6488465433745,2106230.43892,0,2,2,0,0,3,2,16849843.51136,18,3,0,0,0
127_1,127,1,2024-01-18 14:04:38.284873,2024-06-10 19:39:47.781883,5,2,0.0,3115427.3742525,0,0,2,2,1,0,0,12461709.49701,14,3,0,1,1
127_10,127,10,2024-01-11 07:59:32.362930,2024-07-23 12:12:36.998494,9,4,280.5066126210003,2097098.0794455,1,1,1,1,1,2,2,16776784.635564,7,3,0,1,0
127_2,127,2,2024-02-14 05:34:05.513422,2024-07-18 18:57:38.845019,6,5,338.3707859929166,2688042.6663194,0,2,0,1,1,0,2,13440213.331597,5,2,0,1,0
127_3,127,3,2024-02-03 09:05:46.010793,2024-07-09 12:41:09.071240,10,2,338.28450557275835,1508635.8956052223,2,0,1,1,3,2,1,13577723.060447,9,5,0,1,0
127_4,127,4,2024-01-16 12:49:34.274002,2024-06-06 22:24:51.163873,7,5,0.0,2050552.8149785001,0,2,1,3,1,0,0,12303316.889871,12,1,0,1,1
